x(m),y(m),pressure(Pa)
0.0983333333333333,-0.290322580645161,1.74147979653339
0.095,-0.290322580645161,-3.91867096960646
0.0916666666666667,-0.290322580645161,-7.09651440387693
0.0883333333333333,-0.290322580645161,-6.67112263809991
0.085,-0.290322580645161,-6.64638664858517
0.0816666666666667,-0.290322580645161,-6.22315769462016
0.0783333333333333,-0.290322580645161,-6.11690120916915
0.075,-0.290322580645161,-6.39141017460365
0.0716666666666667,-0.290322580645161,-7.21457313705337
0.0683333333333333,-0.290322580645161,-7.74315544316646
0.065,-0.290322580645161,-9.02576126955551
0.0616666666666667,-0.290322580645161,-10.2116890471066
0.0583333333333333,-0.290322580645161,-11.8192065298195
0.055,-0.290322580645161,-13.7142485962818
0.0516666666666667,-0.290322580645161,-15.6518839826445
0.0473867884183087,-0.290322580645161,-19.0039264695356
0.0421889961478647,-0.290322580645161,-23.7124057585011
0.0370767828701823,-0.290322580645161,-30.4047479373972
0.0321061590637313,-0.290322580645161,-37.8884458956878
0.027331583923105,-0.290322580645161,-47.5255518076579
0.0228053686926882,-0.290322580645161,-59.6372360964875
0.0185771035337167,-0.290322580645161,-74.5370166083435
0.0146931142040937,-0.290322580645161,-93.6587184970836
0.0111959545036915,-0.290322580645161,-117.87219797127
0.00812394004601535,-0.290322580645161,-149.35919415258
0.00551072846432401,-0.290322580645161,-192.835069113002
0.00338495065155614,-0.290322580645161,-250.638338767515
0.00176989707427602,-0.290322580645161,-317.205927409754
0.000683262597448023,-0.290322580645161,-359.437614590452
0.000136952615793165,-0.290322580645161,-194.591760986076
0.0983333333333333,-0.270967741935484,1.69871507719058
0.095,-0.270967741935484,-4.44115214288336
0.0916666666666667,-0.270967741935484,-8.41114030947078
0.0883333333333333,-0.270967741935484,-8.84745223872465
0.085,-0.270967741935484,-9.8047896917547
0.0816666666666667,-0.270967741935484,-10.4548999588574
0.0783333333333333,-0.270967741935484,-11.2936094091843
0.075,-0.270967741935484,-12.5434950390468
0.0716666666666667,-0.270967741935484,-14.3125658180202
0.0683333333333333,-0.270967741935484,-15.7765981690596
0.065,-0.270967741935484,-17.9653541003923
0.0616666666666667,-0.270967741935484,-20.0275827055435
0.0583333333333333,-0.270967741935484,-22.5684747105102
0.055,-0.270967741935484,-25.3897531782846
0.0516666666666667,-0.270967741935484,-28.4641962689916
0.0473867884183087,-0.270967741935484,-33.1638957826058
0.0421889961478647,-0.270967741935484,-39.6952651036541
0.0370767828701823,-0.270967741935484,-48.66139520757
0.0321061590637313,-0.270967741935484,-58.7950539817671
0.027331583923105,-0.270967741935484,-71.5975692649941
0.0228053686926882,-0.270967741935484,-87.4033203204731
0.0185771035337167,-0.270967741935484,-106.513917930947
0.0146931142040937,-0.270967741935484,-130.388550587521
0.0111959545036915,-0.270967741935484,-159.814508595095
0.00812394004601535,-0.270967741935484,-196.965156816469
0.00551072846432401,-0.270967741935484,-246.962984867917
0.00338495065155614,-0.270967741935484,-311.895811506138
0.00176989707427602,-0.270967741935484,-386.096922010706
0.000683262597448023,-0.270967741935484,-430.340454780088
0.000136952615793165,-0.270967741935484,-231.030201308952
0.0983333333333333,-0.251612903225806,1.90205272234875
0.095,-0.251612903225806,-5.24572088621658
0.0916666666666667,-0.251612903225806,-10.0442110864083
0.0883333333333333,-0.251612903225806,-11.109848759194
0.085,-0.251612903225806,-12.7039438183988
0.0816666666666667,-0.251612903225806,-13.9688545209925
0.0783333333333333,-0.251612903225806,-15.326003382505
0.075,-0.251612903225806,-17.1720875823508
0.0716666666666667,-0.251612903225806,-19.4851872367422
0.0683333333333333,-0.251612903225806,-21.4697443158935
0.065,-0.251612903225806,-24.2242404060076
0.0616666666666667,-0.251612903225806,-26.8638770473759
0.0583333333333333,-0.251612903225806,-29.9742502724389
0.055,-0.251612903225806,-33.3733581011752
0.0516666666666667,-0.251612903225806,-37.130007744358
0.0473867884183087,-0.251612903225806,-42.6692445804934
0.0421889961478647,-0.251612903225806,-50.2599494015436
0.0370767828701823,-0.251612903225806,-60.4470346277217
0.0321061590637313,-0.251612903225806,-71.9055171018104
0.027331583923105,-0.251612903225806,-86.1271146094064
0.0228053686926882,-0.251612903225806,-103.495709665642
0.0185771035337167,-0.251612903225806,-124.106795214639
0.0146931142040937,-0.251612903225806,-149.712491103039
0.0111959545036915,-0.251612903225806,-180.986916922555
0.00812394004601535,-0.251612903225806,-220.342200138197
0.00551072846432401,-0.251612903225806,-273.210782416687
0.00338495065155614,-0.251612903225806,-341.78931488894
0.00176989707427602,-0.251612903225806,-420.385146275685
0.000683262597448023,-0.251612903225806,-466.356432162748
0.000136952615793165,-0.251612903225806,-249.748687856422
0.0983333333333333,-0.232258064516129,1.91165452770788
0.095,-0.232258064516129,-6.12946500308913
0.0916666666666667,-0.232258064516129,-11.583345432357
0.0883333333333333,-0.232258064516129,-13.1770999157148
0.085,-0.232258064516129,-15.1587628895054
0.0816666666666667,-0.232258064516129,-16.8527248004089
0.0783333333333333,-0.232258064516129,-18.5935960324119
0.075,-0.232258064516129,-20.8150503379862
0.0716666666666667,-0.232258064516129,-23.4906624765704
0.0683333333333333,-0.232258064516129,-25.788155932502
0.065,-0.232258064516129,-28.8961084304015
0.0616666666666667,-0.232258064516129,-31.8477363889675
0.0583333333333333,-0.232258064516129,-35.3265770045678
0.055,-0.232258064516129,-38.9911345434944
0.0516666666666667,-0.232258064516129,-43.1924625565867
0.0473867884183087,-0.232258064516129,-49.1939758030335
0.0421889961478647,-0.232258064516129,-57.3158618440489
0.0370767828701823,-0.232258064516129,-68.16470871918
